शिक्षकले विद्यार्थीहरूलाई कक्षामा ध्यानपूर्वक नोट्स लिन प्रोत्साहित गरे। The teacher encouraged students to take deliberate notes during class.
उनीहरूलाई निर्णय गर्न र अन्ततः कुनै कदम उठाउने निर्णय गर्न दिनहरू लाग्यो। It took them days to deliberate and finally decide on a course of action.
निर्देशकहरूको बोर्डले भोलि गाभ्ने प्रक्रियाबारे छलफल गर्नेछ। The board of directors will deliberate on the merger tomorrow.
शिक्षकले विद्यार्थीहरूलाई समूहमा छलफल गरेर आफ्नो विचारहरू कक्षामा प्रस्तुत गर्न आग्रह गरे। The teacher asked students to deliberate in small groups before sharing their ideas with the class.
हामीले कदम उठाउनु अघि सावधानीपूर्वक विचार गर्न आवश्यक छ। We must deliberate carefully before taking action.
हामीले केही समय लिएर गम्भीर रूपमा छलफल गरी आफ्ना विकल्पहरू समीक्षा गर्नुपर्छ। We need to take some time to deliberate and discuss our options carefully.
भयानक आँधीले मरुभूमि पार गर्दै दृश्यमानता लगभग शून्यमा पुर्यायो। A fierce storm swept across the desert, reducing visibility to near zero.
मरुभूमि पार गर्नु हाम्रो जीवनकै सबैभन्दा चुनौतीपूर्ण अनुभवहरू मध्ये एक साबित भयो। Crossing the desert proved to be one of the most challenging experiences of our lives.
यद्यपि असम्भव जस्तै देखिन्थ्यो, कसरी हो कुन्नि, बिरुवाहरू सुक्खा मरुभूमिको माटोमा पनि फस्टाए। Even though it seemed impossible, somehow plants managed to flourish despite being rooted in the arid desert soil.
कीरा तथा सर्पहरू मात्र त्यस्ता प्राणी थिए जसले कठोर मरुभूमिलाई आफ्नो घर बनाउन आँट गरे। Insects and reptiles were the only creatures brave enough to call the harsh desert home.
तातो मरुभूमिको हावाले उनको वरिपरि गर्जियो, उनले पाएको थोरै छायाँ खोस्न खोज्दै। The hot desert winds howled around her, threatening to steal what little shade she had found.
बालककालमा, ऊ प्रायः बाहिर खेल्न आफ्नो गृहकार्य छोड्ने गर्थ्यो। As a child, he would often desert his homework to play outside.
कर तिर्न नपरोस् भनेर, केही धनी व्यक्तिहरू आफ्नो मूल देश परित्याग गर्न रोज्छन्। In order to avoid paying taxes, some wealthy individuals choose to desert their country of origin.
सैनिकहरूलाई आफ्नो पोस्ट छोडेर सुरक्षित ठाउँमा फर्कन आदेश दिइयो। The soldiers were ordered to desert their posts and retreat to safety.
हुरी नजिकिँदै गर्दा, बासिन्दाहरूलाई होचो भूभाग छोडेर उचाइमा जान सल्लाह दिइयो। As the storm approached, residents were advised to desert low-lying areas and seek higher ground.
म कसैलाई विश्वास गर्ने थिइनँ, जो यस्तो अवस्थामा साथीलाई छोडेर जान सक्छ! I wouldn't trust anyone who would desert a friend in need like that!
एक सहानुभूतिशील शिक्षकले पछाडि परेका विद्यार्थीलाई अतिरिक्त सहायता दिए, उनलाई असामान्यको रूपमा नहेरि। A compassionate teacher offered extra help to a student falling behind, without stigmatizing him as a deviate.
समूहको असामान्य व्यक्तिले जहिल्यै भिन्न तरिकाले काम गरेर झमेला निम्त्याउँथ्यो। The deviate in the group was always causing trouble by doing things differently.
मेरो हजुरआमा आफ्नो समुदायमा असामान्य मानिन्थिन् किनभने उनले अन्य महिलाहरू जस्तै पहिरन होइन, प्यान्ट लगाउँथिन्। My grandmother was considered a deviate in her community because she wore pants instead of dresses like all the other women.
महिलामा परिवर्तन भएपछि, जोनलाई असामान्यको रूपमा व्यवहार गर्न गाह्रो भयो। After transitioning into a woman, John found it difficult to avoid being treated like a deviate.
यौन असामान्यको रूपमा पहिचान हुँदा उसलाई रोजगारी पाउन निकै गाह्रो भयो। Being identified as a sexual deviate made it difficult for him to find employment.
साथीहरूको दबाबको बावजुद, उनले कठिन परिस्थितिमा आफ्नो व्यक्तिगत मूल्यहरूबाट भटक्न अस्वीकार गरे। Despite pressure from peers, he refused to deviate from his personal values during difficult situations.
समस्या समाधानको उनको अपरंपरागत दृष्टिकोणले उनलाई स्थापित विधिहरूबाट भिन्न हुन प्रेरित गरेको छ। His unconventional approach to problem-solving has led him to deviate from established methods.
नयाँ कर्मचारीले कम्पनीका नीतिहरू र प्रक्रियाहरूबाट नहट्न संघर्ष गर्यो। The new employee struggled not to deviate from company policies and procedures.
कम्पनीको नयाँ रणनीति अघिल्ला योजनाहरूबाट महत्वपूर्ण रूपमा भिन्न हुनेछ। The company's new strategy will deviate significantly from previous plans.
यदि हामीले अहिले कदम चालेनौं भने, मौसम सामान्य मानिने अवस्थाबाट अझ टाढा भटक्दै जानेछ। If we don't take action now, the climate will continue to deviate further from what is considered normal.
सही निदानहरू व्यापक चिकित्सा इतिहास र शारीरिक परीक्षणमा धेरै निर्भर गर्छन्। Accurate diagnoses rely heavily on thorough medical histories and physical exams.
किनभने तिनीहरू त्रीजात थिए, उनीहरूको विभिन्न निदानहरूले कुन औषधि कसको हो भन्ने सम्झिन सबैलाई अन्योल बनायो। Because they were triplets, their various diagnoses confused everyone who tried to keep track of which medication belonged to whom.
ढिलो निदानले तत्काल उपचार आवश्यक भएका बिरामीहरूका लागि गम्भीर समस्या निम्त्याउँछ। Delayed diagnoses also pose serious problems for patients who need urgent care.
चिकित्सकहरूले आफ्ना निदानहरू स्पष्ट रूपमा संप्रेषण गर्नुपर्छ ताकि बिरामीहरूले अगाडिको बाटो बुझ्न सकून्। Doctors must communicate their diagnoses clearly so patients understand what lies ahead.
केही अवस्थामा, चिकित्सकहरूले आफ्नो प्रारम्भिक निदानलाई पुनः मूल्याङ्कन गर्न आवश्यक पर्छ कि तिनीहरू सही थिए कि थिएनन्। In some cases, doctors must revisit their initial diagnoses to ensure they were correct.
आईटी विशेषज्ञले कम्प्युटरको समस्या मालवेयर संक्रमण भएको रूपमा निदान गर्छ। The IT specialist diagnoses the computer's issue as a malware infection.
नेत्र विशेषज्ञले आँखाको विकार निदान गरेर सुधारात्मक लेन्स सिफारिस गर्छ। The optometrist diagnoses the eye disorder to recommend corrective lenses.
बिरामीको विस्तृत शारीरिक परीक्षण र चिकित्सा इतिहासको समीक्षा पछि, चिकित्सकले गठिया रोगको गम्भीर अवस्था निदान गर्छ। Following a thorough physical examination and review of the patient's medical history, the doctor diagnoses a severe case of arthritis.
जानकार मोटर प्राविधिकले गाडीको समस्या सही रूपमा निदान गरेर आवश्यक मर्मत सिफारिस गर्छ। The knowledgeable automotive technician correctly diagnoses the issue with the vehicle and recommends the necessary repairs.
रोगहरू सही रूपमा निदान गर्ने मेसिन निकै महँगो हुन सक्छ। A machine that diagnoses diseases accurately can be quite expensive.
फाटफुट रूपमा फैलिएको कुहिरो बिहानै दृश्यलाई ढाकेर बसेको थियो। A diffuse layer of fog blanketed the landscape early in the morning.
उनका शब्दहरू यति फाटफुट र अस्पष्ट थिए कि कसैलाई पनि उनले के भन्न खोजेका हुन् भन्ने थाहा भएन। His words were so diffuse and vague that no one knew what he was trying to say.
फाटफुट रूपमा फैलिएको चमेलीको बास्नाले हावा भरिएको थियो। The diffuse scent of jasmine filled the air.
नयाँ पाकेका कुकीहरूको बास्नाले घरभरि फाटफुट रूपमा फैलिएको बादलजस्तै महसुस गरायो। The scent of freshly baked cookies wafted through the house in a diffuse cloud.
रूखका हाँगाहरू फाटफुट रूपमा फैलिएको स्वरूपमा बढेका थिए, जसले तल पिकनिक गर्नेहरूका लागि छायाँ सिर्जना गर्यो। The tree branches spread out in a diffuse pattern, creating shade for picnickers below.
पोइन्टिलिज्म भनिने प्रविधि प्रयोग गरेर यस्तो चित्र सिर्जना गर्न सकिन्छ, जुन टाढाबाट हेर्दा ठूलो स्वरूपमा फाटफुट रूपमा फैलिन्छ। A technique called pointillism can be used to create an image that would diffuse into a larger pattern when viewed from afar.
गृहस्वामिनीले सबै पाहुनाहरू सहज र आरामदायी महसुस गरून् भनेर स्वागतपूर्ण वातावरण फाटफुट रूपमा फैलाउन सुनिश्चित गरिन्। The hostess made sure to diffuse a welcoming atmosphere, ensuring that all guests felt comfortable and relaxed.
संस्थाले युवाहरूबीच मानसिक स्वास्थ्य सम्बन्धी ज्ञान फाटफुट रूपमा फैलाउने लक्ष्य लिएको थियो। The organization aimed to diffuse knowledge about mental health issues among young people.
उनका शब्दहरू आशा जगाउनका लागि थिए, तर सट्टामा तिनीहरूले भिडमा भय र अन्योल फाटफुट रूपमा फैलाए। His words were meant to inspire hope, but instead they seemed to diffuse fear and uncertainty among the crowd.
हामीले चुल्होबाट निस्किएको गर्मी कोठाभरि फाटफुट रूपमा फैलिएको महसुस गर्यौं। We felt the heat from the stove diffuse throughout the room.
बारम्बारको समस्या देखेर दिक्क भएका उनले अन्ततः दोषपूर्ण प्रिन्टरलाई बेकारको फालिने वस्तु भनेर फालिदिए। Annoyed by its persistent malfunctioning, he finally threw away the faulty printer, labeling it nothing more than a worthless discard.
मैले पुरानो साइकलबाट केही भागहरू बचाएँ र आफ्नै फालिएको भागहरूको बाकसबाट टुक्राहरू जोडेर नयाँ बनाएँ। I salvaged parts from an old bike and fashioned a new one using scrap pieces from my discard box.
रेस्टुरेन्टले सबै खानाको बाँकी बचेका भागहरू फाल्ने बाकसमा फाल्यो। The restaurant threw away all the food scraps in the discard bin.
इलेक्ट्रोनिक फोहोरलाई सही तरिकाले फाल्नु महत्त्वपूर्ण छ, त्यसलाई सिधै फालिने वस्तु ठानेर फाल्नु हुँदैन। It's important to properly dispose of electronic waste instead of just throwing it away as a discard.
सबै कर्मचारीहरूलाई प्रयोग गरिसकेको कफीको कप र स्न्याक्सका खोलहरू तोकिएको फालिने ठाउँमा राख्न निर्देशन दिइयो। All employees were instructed to dispose of their used coffee cups and snack wrappers in the designated discard area.
धेरै विचारपछि, उनले कानून विद्यालय जाने आफ्नो योजना फाल्ने निर्णय गरे। After careful consideration, he decided to discard his plans for law school.
विशेषज्ञहरूले हरेक छ महिनामा मेकअप ब्रशहरू फाल्न सिफारिस गर्छन्। It is recommended by experts to discard makeup brushes every six months.
हाम्रो प्रशिक्षकले अभ्यास सत्रमा खेलाडीहरूलाई नकारात्मक सोच फाल्न प्रेरित गर्छ। Our coach encourages players to discard negative thoughts during practice sessions.
कम्पनीले उक्त परियोजना धेरै महँगो भएकाले फाल्ने निर्णय गर्यो। The company decided to discard the project because it was too expensive.
उनीहरूले परियोजना फाल्ने निर्णय गरे किनभने कोषको अभाव थियो। They decided to discard the project due to lack of funds.
हुरीले गम्भीर बाढी ल्यायो, जसका कारण स्थानीय जलमार्गमा ढल फालियो। The storm caused significant flooding, which led to the discharge of sewage into local waterways.
शल्यक्रियापछि, उनलाई पूर्ण रूपमा निको हुन र चिकित्सकबाट छुट्ने अनुमति पाउन केही दिन लाग्यो। Following surgery, it took several days for him to fully recover and receive clearance for discharge from his surgeon.
न्यायाधीशले असल व्यवहारका कारण प्रतिवादीलाई जेलबाट छुटाउने आदेश दिए। The judge ordered the defendant's discharge from prison due to good behavior.
उनको कार्यभार विद्युत् संयन्त्रमा बन्द प्रक्रिया दौरान उत्पन्न हुने विद्युत् विसर्जनको निगरानी गर्नु थियो। His duties at the power plant included monitoring the electrical discharge that occurred during shutdown procedures.
उनी अचानक श्रवण शक्ति गुमाउनुका साथै भाइरल संक्रमणका कारण भित्री कानबाट स्राव निस्किएपछि चक्कर अनुभव गरिन्। She experienced sudden hearing loss and vertigo due to a viral infection that caused inner ear discharge.
नर्सले भोलि बिहान बिरामीलाई अस्पतालबाट छुटाउनेछ। The nurse will discharge the patient from the hospital tomorrow morning.
प्रशिक्षणका क्रममा उनको व्यवहारका कारण हामीले उनलाई सेवाबाट हटाउन आवश्यक भयो। His behavior during training made it necessary for us to discharge him from service.
धितो अदालतमा वर्षौंपछि, कम्पनी अन्ततः आफ्ना सबै ऋणहरू तिर्न सक्षम भयो। After years in bankruptcy court, the company finally managed to discharge all its debts.
विद्युत् ईल माछाले खतरा महसुस गर्दा ६०० भोल्टसम्म बिजुली निकाल्न सक्छ। The electric eel can discharge up to 600 volts of electricity when threatened.
उनलाई अचानक आफ्नो भावनाहरू निकाल्ने आवश्यकता महसुस भयो, र उनी रुन थालिन्। She felt a sudden urge to discharge her emotions and burst into tears.
केही मोलतोलपछि, उनीहरूले सूची मूल्यबाट उल्लेखनीय छुट दिने सहमति गरे। After some negotiating, they agreed upon a significant discount off the list price.
अर्डर गर्नु अघि उनीहरूको वेबसाइटमा छुट कोडहरू र कुपनहरूको खोजी गर्नुहोस्। Check their website for discount codes and coupons before ordering.
सैनिक कर्मचारीहरूले प्रवेश टिकटमा छुट प्राप्त गर्छन्। Military personnel receive a discount on admission tickets.
रेस्टुरेन्टले वैध परिचयपत्र भएका विद्यार्थीहरूलाई छुट दिन्छ। The restaurant gives a discount to students with a valid ID.
हामीले होटलको कोठा अग्रिम बुक गरेकाले छुट प्राप्त गर्यौं। We received a discount on our hotel room because we booked it in advance.
उनी लामो भाडा सम्झौता गरेर आफ्नो भाडा घटाउन सक्षम भइन्। She was able to discount her rent by negotiating a longer lease agreement.
के तपाईं मेरो सदस्यता शुल्क घटाउन सक्नुहुन्छ, किनभने म विद्यार्थी हुँ? Can you please discount my membership fee since I'm a student?
हामीले खाना अर्डर गरेपछि एक घण्टाभन्दा बढी पर्खनुपरेकोले उनीहरूले हाम्रो खानामा छुट दिन प्रस्ताव गरे। They offered to discount our meal since we had waited over an hour for our food.
कसैले ढिलो समूहमा सामेल भएको आधारमा उसको योगदानलाई बेवास्ता गर्नु अन्यायपूर्ण हुनेछ। It would be unfair to discount her contributions just because she joined the team late.
यदि चाहनुहुन्छ भने तपाईंले मेरो भनाइलाई बेवास्ता गर्न सक्नुहुन्छ, तर मैले जे देखेँ त्यो मलाई थाहा छ। You can discount what I say if you want, but I know what I saw.
जोहनले उक्त दस्तावेज राम्रोसँग नपढी हस्ताक्षर गरे। John signed the document without reading it thoroughly.
मलाई यो वर्ड दस्तावेजका दुई प्रति छापेर दिनुपर्यो। I need you to print out two copies of this Word document for me.
हाम्रो टोलीले परिश्रमपूर्वक एक सटीक र विस्तृत परियोजना दस्तावेज तयार गर्यो। Our team worked tirelessly to create an accurate and detailed project document.
दस्तावेजले कम्पनीका लक्ष्य र आगामी वर्षका उद्देश्यहरू उल्लिखित गरेका थिए। The document outlined the company's goals and objectives for the upcoming year.
उनीहरूले आफ्ना सबै अनुसन्धानहरूलाई लगानीकर्ताहरूलाई प्रस्तुत गर्न व्यापक दस्तावेजमा संकलन गरे। They compiled all of their research into a comprehensive document for presentation to investors.
एक नोटरी पब्लिकले हस्ताक्षर प्रमाणित गर्न र पहिचान प्रमाणीकरण गर्न सक्दछ। A notary public can document signatures and authenticate identities.
मलाई घटनाका सबै विवरणहरू दर्ता गर्नुपर्छ। I need you to document everything that happened during the incident.
रोगीको चिकित्सा इतिहास सावधानीपूर्वक दर्ता गर्नु महत्त्वपूर्ण छ। It's important to thoroughly document patient medical history.
वैज्ञानिकहरूले फिल्डवर्कका क्रममा गरिएका अवलोकनहरू सावधानीपूर्वक दर्ता गर्नुपर्छ। Scientists must carefully document observations made during fieldwork.
हामीलाई भविष्यको सन्दर्भको लागि यो प्रक्रिया दर्ता गर्न आवश्यक छ। We need to document this process for future reference.
आशाको प्रतीकको रूपमा, सेतो कपोतको शवयात्रामा मृतकको आत्मा स्वर्गतर्फ उड्दै जानको लागि रिहा गरियो। As a symbol of hope, a white dove was released at the funeral to represent the deceased's spirit ascending to heaven.
उनको ट्याटुमा उडिरहेको कपोतको चित्र छ जसले जैतुनको डाली समातेको छ - यो डिजाइन यसको दीर्घकालिक महत्त्वको कारण चयन गरिएको हो। His tattoo depicts a flying dove holding an olive branch – a design chosen for its enduring significance.
उसले आफ्नो विवाहमा शान्ति र माया प्रतीकको रूपमा सेतो कपोत आकाशमा छोडी। She released a white dove into the sky at her wedding, symbolizing peace and love.
कपोते शान्तिपूर्वक माथि उड्यो, यसको कोमल ध्वनि हावामा भरिएको थियो। The dove flew gently overhead, its soft cooing filling the air.
जब म मेरी हजुरआमाको बारेमा सोच्दछु, म उसले सधैं सिंकको नजिक राख्ने डोभ साबुन सम्झन्छु। When I think of my grandmother, I remember the Dove soap she always kept by her sink.
तूफान बाहिरको साथ झम्किँदै गर्दा, उनी ओछ्यानको मुनि डुबेकी, गडगडाहट र बिजुलीबाट आश्रय खोज्दै थिइन्। As the storm raged outside, she dove under the bed, seeking shelter from the thunder and lightning.
रहस्यमय गुफा अन्वेषण गर्न उत्साहित, हामी भित्र डुब्यौं, हाम्रा फ्ल्यासलाइटहरूले डरावना छायाँहरू पस्याउँदै थिए। Eager to explore the mysterious cave, we dove inside, our flashlights casting eerie shadows.
मैले पातहरूको थुप्रामा हर्षका साथ डुबेको, जस्तो बालकले चिसो शरद ऋतुको दिनमा खुट्टा मर्काइरहेको हो। I dove into the pile of leaves, laughing and kicking my feet like a child on a crisp autumn day.
पक्षी पानीमा डुब्यो, यसको पंख तीव्र गति लिएर पहिले तलतिर हरायो। The bird dove into the water, its wings beating rapidly before it disappeared beneath the surface.
समुन्द्री पन्छीले भोजन चोर्नका लागि तल डुब्यो, अनवधानिक समुद्र तट यात्रिहरूबाट गुस्साका र शापहरू प्राप्त गर्दै। The seagull dove down to steal food from unsuspecting beachgoers, earning scowls and curses from those who were targeted.
के तपाईंलाई लाग्छ कि म डुप्लिकेट आवेदन पेश गर्दा कसैले ध्यान दिनेछ? Do you think they will notice if I submit a duplicate application?
डुप्लिकेट खाता सिर्जना हुनु रोक्नको लागि कुनै तरिका छ? Is there any way to prevent duplicate accounts from being created?
हामीले डुप्लिकेट प्रश्नहरूको संख्या कम गर्न प्रयास गर्नु पर्छ। We should try to minimize the number of duplicate questions.
डुप्लिकेट कुञ्जीलाई डाटाबेसले बेवास्ता गर्‍यो। The duplicate key was ignored by the database.
यो नयाँ मेसिन पुरानो मेसिनको मात्र डुप्लिकेट हो। This new machine is just a duplicate of the old one.
के तपाईं मलाई यो विधि डुप्लिकेट गर्न मद्दत गर्न सक्नुहुन्छ? म चाहन्छु कि म यसलाई ठीकसँग गर्न सकूँ। Can you duplicate this recipe for me? I want to make sure I get it right.
तपाईं फोटोशपमा एक तह कसरी डुप्लिकेट गर्नुहुन्छ? How do I duplicate a layer in Photoshop?
एपले प्रयोगकर्ताहरूलाई आफ्नो मनपर्ने गीतहरूको प्लेइस्ट डुप्लिकेट गर्न अनुमति दिन्छ। The app allows users to duplicate their favorite songs playlists.
मेसिनले सजिलैसँग जटिल डिजाइन डुप्लिकेट गर्न सक्षम भयो। The machine was able to duplicate the intricate design with ease.
हामीलाई यी नमूनाहरू डुप्लिकेट गर्न आवश्यक छ भने परीक्षण गर्नु अघि। We need to duplicate these samples before running any tests.
उसले एक जटिल गृह सुरक्षा प्रणाली डिजाइन गर्यो जसमा क्यामेरा, एलेर्म र गति सेन्सर समावेश थिए। He designed an elaborate home security system that included cameras, alarms, and motion sensors.
उसका जटिल जादूका ट्रिक्सले सबैलाई अचम्मको छानबिन गर्दै छोडिदिए। His elaborate magic tricks left everyone scratching their heads in amazement.
कलाकारले पुनः प्रयोग गरिएका सामग्री र फेला पारिएका वस्तुहरू प्रयोग गरेर जटिल मूर्तिका सिर्जना गरे। The artist created an elaborate sculpture using recycled materials and found objects.
शेफले हाम्रो लागि जटिल भोजन तयार गरे, जसमा धेरै कोर्स र उच्च श्रेणीको मदिरा समावेश थिए। The chef prepared an elaborate meal for us, including multiple courses and fine wines.
पार्कको जटिल बत्ती प्रदर्शनीले शीतकालीन महिनाहरूमा हजारौं किलोमिटर टाढाबाट आगन्तुकहरूलाई आकर्षित गर्यो। The park's elaborate light display drew visitors from miles around during the winter months.
कामको अन्तरवार्तामा, उम्मेदवारलाई टोली परियोजनामा काम गर्ने अनुभव बारे विस्तृत बताउन सोधियो। During the job interview, the candidate was asked to elaborate on their experience working with team projects.
मलाई यति जटिल अवधारणाहरूलाई सरल शब्दहरूमा व्याख्या गर्न गाह्रो छ। It's hard for me to elaborate such complex concepts in simple terms.
शिक्षिकाले कक्षाको छलफलको दौरान विद्यार्थीहरूलाई उनीहरूको जवाफहरूमा विस्तार गर्न भनिन्। The teacher asked the students to elaborate on their answers during the class discussion.
परियोजना अगाडि बढ्दै जाँदा, टोलीले आफ्नो प्रारम्भिक विचारहरूमा विस्तार गर्न आवश्यक पायो, र यसलाई अप्रत्याशित चुनौतीहरूमा अनुकूलन गर्यो। As the project progressed, the team found themselves having to elaborate on their initial ideas, adapting them to fit unexpected challenges.
उसले बोर्ड सदस्यहरूको सामु आफ्नो दृष्टिकोणलाई स्पष्ट गर्नका लागि केही मिनेट लिइन्। She took several minutes to elaborate her point of view in front of the board members.
लुकेको प्रवेशद्वार जसलाई बढि भएको पत्तिहरूले लुकाएको थियो, एउटा गोप्य बगैचामा पहुँचको अनुमति दिइरहेको थियो। A hidden entrance disguised as overgrown foliage allowed access to a secret garden.
कर्मचारीहरूले भवनको सुरक्षित प्रवेशद्वारमा प्रवेश गर्नु अघि आफ्नो परिचय पत्र देखाउनु पर्थ्यो। Employees needed to show their ID cards before entering the building's secure entrance.
उनी आफ्नो प्रवेशको लागि संकेतको लागि मंचको ढोकामा बाहिर चञ्चल हुँदै पर्खिरहेका थिए। He waited nervously outside the stage door for his cue to make his entrance.
अभिभावकहरूले विद्यालयको प्रवेशद्वारमा आफ्ना बालबालिकाहरूलाई छोडेर बेलुका उठाइने समयसम्म बिदा लिए। Parents dropped off their kids at the school entrance, bidding them farewell until afternoon pickup.
होटेलको भव्य प्रवेशद्वारलाई मर्मर र सुनका सजावटले अलङ्कृत गरिएको थियो। The grand entrance of the hotel lobby was adorned with marble and gold fixtures.
उसको मोहित गर्ने मुस्कानले कुनै पनि व्यक्तिलाई मोहित गर्न सक्छ। He had an enchanting smile that could entrance anyone he met.
जादूगरका ट्रिक्सले बच्चा र वयस्कलाई समान रूपमा मोहित गरिदिए। The magician's tricks entrance children and adults alike.
उसको आँखा मात्रको एक नजरले मानिसहरूलाई मोहित गर्ने अद्वितीय क्षमता छ। She has this unique ability to entrance people with just one look in her eyes.
उसले मुस्कराएर मसँग नजिक झुक्यो र आफ्नो मीठो गन्धले मलाई मोहित गरिदियो। He smiled slyly before leaning in closer to entrance me with his sweet scent.
जति म बनस्पतीमा हिँडिरहेको थिए, शान्त वातावरण र चरा गाइरहेका गानिहरूले मलाई गहिरो विश्रामको अवस्थाममा डुबायो। As I walked through the forest, the peaceful ambiance and bird songs seemed to entrance me into a state of deep relaxation.
सडकको किनारामा फसिएको पछि, उसले एक स्थानीय मिस्त्रीलाई फोन गरिन् जसले उनलाई सुरक्षित रूपले घर फर्कनका लागि एउटा स्कॉर्ट पठायो। After being stranded on the side of the road, she called a local mechanic who sent an escort to help her get back home safely.
हाम्रो लक्जरी प्याकेजको हिस्साको रूपमा, हामीलाई रिसोर्टमा हाम्रो सम्पूर्ण बसाइको लागि व्यक्तिगत स्कॉर्ट प्रदान गरिएको थियो। As part of our luxury package, we were provided with a personal escort for our entire stay at the resort.
विशेष कार्यक्रमहरूमा भाग लिनका लागि, केहि व्यक्तिहरू प्रतिष्ठित स्कॉर्ट एजेन्सीको साथी सेवाहरूको लागि हजारौं प्रति घण्टा तिर्छन्। In order to attend exclusive events, some people pay thousands per hour for reputable escort agencies' companionship offerings.
उसले केही वर्षहरू स्कॉर्टको रूपमा काम गरिन् र त्यसपछि फोटोग्राफीको लागि आफ्नो चासोको पछ्याउन निर्णय गरिन्। She worked as an escort for several years before quitting to pursue her passion for photography.
धनी व्यवसायीले एक गाला कार्यक्रममा उनलाई साथ दिनका लागि एक स्कॉर्ट भाडामा लिएका थिए। The wealthy businessman hired an escort to accompany him to the fancy gala.
अतिथि कक्षमा जानका लागि, यो मेरो काम हो कि म अतिथिहरूलाई तिनका मेजमा पुर्याऊँ र उनीहरूले के आवश्यक छ सो ध्यान राखी। As the hostess, it's my job to escort guests to their tables and ensure they have everything they need.
उनी पार्टीपछि घर फर्कनको लागि उसको साथ दिन प्रस्ताव गरे ताकि उनलाई सुरक्षित पुग्न सकून्। He offered to escort her home after the party to make sure she got there safely.
मेरो काम हो कि म आगन्तुकलाई संग्रहालयमा मार्गदर्शन गरूँ र उनीहरूले सोधेका कुनै पनि प्रश्नको उत्तर दिनुहोस्। My job is to escort visitors through the museum and answer any questions they have.
हामीमध्ये एकले शायद पछि बस्नु पर्छ र अर्को व्यक्तिले सान्द्रालाई भित्र प्रवेश गराउनका लागि अघि जानु पर्छ। One of us should probably stay behind and lock up while another person goes ahead to escort Sandra inside.
होटेलका कर्मचारीहरू खुशीसाथ तपाईंलाई तपाईंको कोठामा पुर्याउनेछन् यदि तपाईंलाई मद्दतको आवश्यकता छ भने। The hotel staff will happily escort you to your room if you need assistance.
हालको अनुमान अनुसार, आँधीले $१ अर्बभन्दा बढीको नोक्सानी गर्यो। According to the latest estimate, the storm caused over $1 billion in damage.
अघिल्लो डाटामा आधारित, हाम्रो अनुमान आगामी वर्षको बिक्रीको लागि आशावादी छ। Based on past data, our estimate for next year's sales is optimistic.
मलाई लाग्छ हामी निश्चित रूपले भन्न सक्दछौं कि हाम्रो अनुमान सन्तुलित थियो। I think we can safely say that our estimate was conservative.
हाम्रो सबैभन्दा राम्रो अनुमान यो हो कि परियोजना पूरा गर्न लगभग छ महिनाको समय लाग्नेछ। Our best estimate is that the project will take about six months to complete.
हामीलाई अझै मर्मतसम्भारको पूरा अनुमान प्राप्त भएको छैन। We don't yet have a firm estimate for when the repairs will be completed.
एक वित्तीय सल्लाहकारले तपाईंको सेवानिवृत्तिका लागि आवश्यक पर्ने रकमको अनुमान गर्न मद्दत गर्न सक्छ। A financial advisor can help estimate your retirement needs.
विशेषज्ञहरूले अनुमान गरेका छन् कि वैश्विक मौसमका ढाँचाहरूमा चाँडै महत्त्वपूर्ण परिवर्तनहरू हुन सक्छन्। Experts estimate there might be significant changes in global weather patterns soon.
यो अति जानकारी बिना कामको समाप्ति समयको अनुमान गर्न गाह्रो छ। It's difficult to accurately estimate how long it will take to finish the job without more information.
प्राविधिकहरूले अनुमान गरेका छन् कि मर्मतको खर्च लगभग $५०० हुनेछ। The technicians estimate that the cost of the repair will be around $500.
परियोजना व्यवस्थापकले आफ्नो टोलीलाई सोधे कि प्रत्येक कार्य पूरा गर्न कति समय लाग्नेछ भनेर अनुमान गर्न। The project manager asked her team to estimate how long it would take to complete each task.
जॉनले सधैं कक्षा छुटाउन र पार्कमा घुम्नको लागि कुनै न कुनै बहाना बनाइरहेको थियो। As usual, John found an excuse to skip class and hangout at the park instead.
